SNAPSHOT_ID,PERFORMANCE_MONTH,REGION,STRATEGY_MODE,OTIF_PCT,FILL_RATE_PCT,NET_SALES_GROWTH_PCT,LEAD_TIME_DAYS,ORDER_FLEXIBILITY_SCORE,FORECAST_MAPE_PCT,FORECAST_BIAS_PCT,NPI_COUNT,GROSS_MARGIN_PCT,EBITDA_MARGIN_PCT,COGS_USD,SGA_USD,OEE_PCT,FIRST_PASS_YIELD_PCT,PURCHASING_PRICE_INDEX,ROCE_PCT,FREE_CASH_FLOW_USD,CASH_CONVERSION_CYCLE_DAYS,DIOH_DAYS,DSO_DAYS,DPO_DAYS,ASSET_TURNS,CYCLE_STOCK_VALUE,SAFETY_STOCK_VALUE,PIPELINE_STOCK_VALUE,ANTICIPATION_STOCK_VALUE,STRATEGIC_STOCK_VALUE,TOTAL_INVENTORY_VALUE,NOPAT_USD,WORKING_CAPITAL_DELTA_USD,FIXED_ASSET_DELTA_USD,CAPITAL_EMPLOYED_USD,EVA_USD
294,2025-01-01,EUROPE,CASH,94.52,91.36,5.52,13.2,91.3,17.4,4.2,4,32.94,15.97,72499609.53,15098899.48,77.1,94.4,99.77,20.46,5866573.16,40.9,54.8,60.7,36.7,2.56,6592830.37,6047725.77,4411392.25,2521087.74,3333544.93,22906581.07,6048226.41,-760941.67,942594.92,114331653.42,-5384938.93
295,2025-01-01,ASIA_PACIFIC,GROWTH,94.42,91.52,6.56,8.2,86.5,17.1,4.4,7,32.9,15.95,75791863.51,17001882.59,73.3,95.2,94.8,14.47,12165294.84,32.0,64.4,40.2,45.4,2.08,6395267.81,8437377.9,5755080.0,1979717.31,2016084.6,24583527.61,10477399.09,-1635735.27,-52160.48,104382741.36,39124.96
296,2025-01-01,ASIA_PACIFIC,MARGIN,87.8,85.0,7.9,15.4,76.6,22.1,4.8,3,44.05,21.52,65740652.36,15550826.01,79.3,94.7,106.45,16.94,13223279.18,54.3,53.0,50.8,30.0,2.39,14622915.42,7575220.67,7028955.21,2356907.15,1833307.79,33417306.23,12424575.64,-526758.47,-271945.06,88795319.59,3545043.68
297,2025-01-01,ASIA_PACIFIC,CASH,88.53,85.0,7.11,15.8,74.7,17.0,-3.5,4,47.71,23.35,77266623.21,12150225.69,71.9,93.8,97.44,24.61,8446398.35,47.4,51.5,41.2,51.6,3.44,6391878.03,3023714.94,3471740.56,2939904.6,1396778.12,17224016.25,7045936.14,-1944073.15,543610.94,87260318.46,-1680095.7
298,2025-01-01,LATAM,GROWTH,96.58,91.83,9.61,7.3,70.3,14.9,4.3,6,42.81,20.9,52887394.73,15892117.23,69.0,91.7,89.81,13.74,11383533.46,52.6,41.7,47.9,46.2,3.01,8707106.57,4290577.67,4658455.6,1188684.3,4928178.49,23773002.63,11264638.55,648743.54,-767638.45,101523181.71,1112320.38
299,2025-01-01,LATAM,MARGIN,86.23,85.0,5.28,12.9,80.7,23.7,8.3,3,46.47,22.73,56869615.56,15266422.64,71.8,97.6,100.12,18.2,7271349.23,48.5,74.6,34.1,56.8,2.76,9864090.99,4573250.27,3171047.69,1187552.94,4108644.78,22904586.67,9515463.61,1508619.6,735494.78,103184435.97,-802979.99
300,2025-01-01,LATAM,CASH,90.1,87.95,6.26,16.1,72.1,22.8,-0.8,3,26.1,12.55,56068195.45,12139337.83,88.3,92.5,95.55,21.44,3474041.71,22.6,42.3,37.4,52.1,2.2,9824514.7,7181445.11,4834772.68,2919518.3,2734787.73,27495038.53,5058037.69,995670.56,588325.42,92038308.62,-4145793.17
301,2025-02-01,NORTH_AMERICA,GROWTH,95.96,91.64,6.25,10.0,93.9,20.0,-0.2,3,32.2,15.24,71168594.13,15773417.25,65.6,94.4,99.07,18.1,15231062.74,39.2,55.6,26.5,50.8,3.28,10959268.12,7510559.9,6545058.94,1208014.34,4332837.83,30555739.12,13897353.35,-1193200.15,-140509.24,108012254.16,3096127.93
302,2025-02-01,NORTH_AMERICA,MARGIN,93.14,90.86,2.0,11.0,83.9,22.5,-0.2,4,38.97,18.62,75659433.93,15874151.64,81.3,91.4,100.72,22.7,15674471.82,49.6,74.6,35.2,48.2,2.74,13546075.63,6299576.77,7211769.02,1867518.88,1515252.3,30440192.6,13890923.98,-1785486.44,1938.6,117513088.28,2139615.15
303,2025-02-01,NORTH_AMERICA,CASH,87.87,85.0,8.84,11.3,72.0,15.8,5.1,2,38.88,18.57,52423376.42,13872911.74,74.7,93.1,101.41,17.46,11112889.69,20.3,71.2,43.3,61.2,2.32,9497254.11,6806337.19,2601391.27,4301125.51,2498144.61,25704252.69,11002025.47,778167.9,-889032.12,100546106.87,947414.78
304,2025-02-01,EUROPE,GROWTH,99.0,98.79,5.34,4.9,70.6,22.6,-0.4,8,22.19,10.23,76703454.09,18590463.3,83.5,92.9,107.98,11.95,5568142.02,48.5,52.7,29.8,60.9,2.14,13421660.3,4610003.17,2034325.59,3234196.73,1809848.73,25110034.52,5767273.72,-19313.63,218445.33,84255536.22,-2658279.9
305,2025-02-01,EUROPE,MARGIN,95.56,91.21,8.68,12.1,74.1,19.2,-1.4,3,35.05,16.66,71071884.28,15570659.33,84.2,90.5,98.87,17.79,13464126.79,64.5,55.8,41.0,73.1,2.89,7234125.45,3565927.61,7249599.95,4022236.38,2614281.57,24686170.95,13529561.14,94689.6,-29255.26,92602238.77,4269337.26
306,2025-02-01,EUROPE,CASH,88.53,85.0,9.01,13.6,76.4,20.2,5.8,2,40.58,19.42,76101655.79,16783931.46,95.0,96.6,102.29,18.97,10247913.72,28.8,71.6,56.3,51.5,3.42,8568886.62,5099200.18,3283033.34,903346.56,1172055.86,19026522.55,11605324.15,1396876.58,-39466.15,104585712.76,1146752.88
307,2025-02-01,ASIA_PACIFIC,GROWTH,98.38,95.21,13.08,8.2,90.0,18.7,3.7,8,32.92,15.6,77206184.95,14844728.09,89.3,91.4,100.09,14.93,11067399.56,43.5,41.0,37.4,61.1,3.48,14312666.27,5785150.11,7718097.06,3429706.55,1168023.07,32413643.06,9603269.85,-1402461.81,-61667.9,102658664.24,-662596.58
308,2025-02-01,ASIA_PACIFIC,MARGIN,93.43,92.86,9.02,14.2,79.2,16.8,1.8,3,46.18,22.22,75837481.56,18131050.47,76.8,90.8,92.95,11.21,7468035.43,62.7,64.5,46.5,47.8,2.62,14371449.67,4169292.47,6305873.52,3628000.6,1355902.14,29830518.4,5334030.07,-1803492.42,-330512.94,83643376.6,-3030307.59
309,2025-02-01,ASIA_PACIFIC,CASH,98.89,94.88,6.79,12.3,83.3,22.9,-1.9,2,32.26,15.27,79679998.6,12725476.48,92.9,88.7,108.79,17.96,13832930.83,41.8,74.2,36.8,44.7,2.77,9705446.85,5201623.01,6201125.36,3898835.61,3925380.38,28932411.21,13749894.95,-551284.97,468249.09,110664906.61,2683404.29
310,2025-02-01,LATAM,GROWTH,93.09,88.99,14.38,12.7,91.4,16.1,2.2,5,33.02,15.64,70366346.97,15631980.92,75.8,97.8,106.59,17.69,4646013.73,39.8,41.2,44.0,56.4,2.16,9479424.17,8958975.49,6653927.81,1854498.51,2295904.43,29242730.41,6622295.71,1599933.11,376348.87,92397196.37,-2617423.93
311,2025-02-01,LATAM,MARGIN,89.59,85.0,7.75,13.8,89.9,26.8,4.6,3,41.01,19.64,78212041.17,15545125.56,87.9,98.9,98.64,16.05,11372096.39,43.3,43.7,42.5,57.3,2.15,5859737.35,8903326.48,6308037.26,4344707.89,3773867.62,29189676.62,11002186.11,568516.59,-938426.86,119078842.19,-905698.11
312,2025-02-01,LATAM,CASH,91.19,88.43,10.1,11.7,86.7,10.2,-3.0,1,39.26,18.77,77464189.63,17766400.74,62.0,94.6,101.31,18.2,8465114.94,24.0,33.2,42.4,51.4,2.03,7271490.89,5727382.12,5638746.65,3629369.0,4606613.55,26873602.21,7283308.37,-464904.28,-716902.3,80992373.2,-815928.95
313,2025-03-01,NORTH_AMERICA,GROWTH,99.0,97.43,10.05,8.1,81.9,11.5,-2.2,9,33.59,15.8,63874828.22,12794424.22,84.6,93.2,95.93,11.61,8773882.94,38.6,65.5,27.6,66.8,3.29,11277327.36,4307223.99,5061295.6,2916413.07,4504813.45,28067073.47,7309663.48,-1315956.58,-148262.88,114970075.07,-4187344.02
314,2025-03-01,NORTH_AMERICA,MARGIN,90.63,85.84,8.97,10.8,87.7,8.2,-3.1,2,35.71,16.86,53412873.87,11387758.84,84.6,93.9,99.3,18.14,6949856.21,51.8,44.8,37.3,35.8,1.9,14326819.02,4851450.11,2899365.77,1159869.12,3253534.96,26491038.99,8000304.81,416958.04,633490.56,91266120.39,-1126307.23
315,2025-03-01,NORTH_AMERICA,CASH,89.99,86.16,1.96,14.3,71.2,17.3,3.0,2,36.63,17.32,73388259.28,16021018.3,72.0,95.5,91.61,17.17,7555435.36,46.4,58.4,38.0,33.6,1.84,6081603.52,6562133.76,4789225.58,4606321.24,4779341.81,26818625.91,9549603.17,1788350.19,205817.62,94247141.37,124889.04
316,2025-03-01,EUROPE,GROWTH,92.34,88.47,9.04,14.3,80.7,20.4,0.0,6,39.77,18.88,75880222.11,13927609.19,88.6,96.2,97.49,13.37,4054691.92,56.1,53.4,53.1,46.7,2.43,8631287.1,9661224.94,7677853.4,1379594.64,1709245.01,29059205.09,5043739.82,390515.97,598531.93,90954872.79,-4051747.46
317,2025-03-01,EUROPE,MARGIN,89.96,85.52,10.23,14.5,76.3,21.8,5.2,2,37.93,17.96,74525972.48,19898921.62,86.2,93.6,106.53,20.84,10084566.31,45.3,39.7,43.0,52.0,2.3,11050714.85,7820405.03,3693958.1,2725741.38,1177581.06,26468400.43,9068790.63,-1320829.44,305053.76,80438546.13,1024936.01
318,2025-03-01,EUROPE,CASH,99.0,98.34,6.7,10.7,86.8,16.7,2.0,4,34.93,16.47,61271174.16,17578581.22,76.1,88.3,118.4,15.34,10378201.39,33.1,66.6,28.0,52.5,2.39,5727623.76,3691383.36,4495499.2,2021525.93,4702177.3,20638209.55,10302475.26,-959536.07,883809.95,108163426.75,-513867.41
319,2025-03-01,ASIA_PACIFIC,GROWTH,99.0,97.73,7.26,11.5,72.0,10.6,5.5,3,34.7,16.35,61985194.26,19859603.02,81.2,91.6,102.96,13.69,5968159.96,44.3,44.2,44.6,64.9,2.13,5177044.45,9032416.88,3045672.07,3287527.86,1099883.6,21642544.86,6006936.01,-771400.2,810176.25,96947726.08,-3687836.6
320,2025-03-01,ASIA_PACIFIC,MARGIN,94.17,91.55,5.14,19.1,71.3,28.0,-2.6,5,42.83,20.41,60302917.64,14009027.23,72.6,92.6,95.84,19.76,11262488.45,44.9,53.7,48.5,53.0,2.26,8891230.1,6903496.75,5460565.08,1462141.17,2610929.48,25328362.58,12611105.88,1761264.61,-412647.17,99301536.3,2680952.25
321,2025-03-01,ASIA_PACIFIC,CASH,95.2,90.86,5.52,10.1,91.3,18.1,4.7,3,42.89,20.45,52084399.55,15703861.0,77.3,98.1,89.72,15.3,11100407.55,25.8,63.2,40.1,56.1,1.86,12093238.53,8981956.18,6115126.95,871513.94,1864931.58,29926767.18,12564776.79,1353351.28,111017.96,84423167.48,4122460.04
322,2025-03-01,LATAM,GROWTH,97.19,92.58,10.74,10.0,72.5,17.1,-0.5,3,39.17,18.58,53668661.64,18485876.57,85.5,96.8,97.11,16.06,7797562.32,52.1,43.3,42.0,55.7,3.12,11791288.31,7248455.96,5388876.69,4243721.93,4286586.39,32958929.28,9140686.19,1479074.27,-135950.4,90147873.2,125898.87
323,2025-03-01,LATAM,MARGIN,91.11,87.69,6.57,17.3,73.3,21.2,-1.5,6,38.69,18.34,70361397.09,14728044.64,84.5,93.3,97.0,17.21,14074716.53,41.5,47.0,48.5,51.6,2.05,11395538.26,7646367.15,4485203.33,978226.53,4137766.17,28643101.44,13997596.15,-822713.02,745592.65,93446386.6,4652957.49
324,2025-03-01,LATAM,CASH,89.65,85.83,6.25,12.2,88.2,24.4,0.5,2,35.55,16.78,76540471.32,13196480.28,75.7,92.5,106.24,23.1,8353189.79,32.6,56.7,44.3,51.3,3.5,8428920.91,5928582.37,7573680.41,4443007.25,3862705.92,30236896.87,8811093.26,494503.79,-36600.32,104548487.27,-1643755.47
325,2025-04-01,NORTH_AMERICA,GROWTH,92.38,89.18,6.3,6.9,85.4,10.5,2.5,3,30.11,14.19,50634914.42,13367056.69,63.9,94.1,100.44,17.92,5749012.48,54.5,55.8,38.9,61.8,2.06,12817458.59,5487377.96,5445622.28,3924622.69,3752455.51,31427537.02,6444756.97,1621957.91,-926213.42,89318888.48,-2487131.88
326,2025-04-01,NORTH_AMERICA,MARGIN,87.79,85.0,3.43,17.0,91.4,9.6,3.1,2,48.07,23.17,77041605.7,10898782.8,72.3,94.7,98.32,17.43,8201659.42,39.6,41.8,62.1,47.5,2.64,14280087.42,4827890.01,4009141.71,2523573.44,4708699.35,30349391.93,6319298.26,-1573522.91,-308838.25,99820367.09,-3662738.45
327,2025-04-01,NORTH_AMERICA,CASH,88.89,85.52,4.45,7.4,77.7,18.4,-1.0,4,33.87,16.07,63480539.5,17085791.25,81.4,95.2,100.8,16.59,10792875.16,48.9,46.9,42.7,34.3,2.36,6038737.9,7971015.26,3253022.12,1925248.99,2900909.87,22088934.15,11234317.93,856217.32,-414774.55,105775846.49,656733.29
328,2025-04-01,EUROPE,GROWTH,97.95,94.64,10.94,11.6,87.9,9.2,4.7,8,28.01,13.14,57184661.44,12212215.14,87.8,97.2,100.27,16.5,16267157.72,46.7,36.6,37.7,40.0,1.85,5521850.58,3071636.99,2132957.21,791528.59,1441420.23,12959393.6,14867965.94,-1490316.87,91125.09,92240244.21,5643941.52
329,2025-04-01,EUROPE,MARGIN,87.67,85.0,4.01,16.2,93.1,14.1,7.8,5,33.44,15.86,55817834.61,11616723.36,77.5,92.3,103.76,17.3,7683345.48,54.8,55.8,46.6,51.9,3.06,5517454.8,3211344.11,2632003.37,4427724.42,4763454.19,20551980.88,7405350.87,278818.53,-556813.14,100621879.76,-2656837.11
330,2025-04-01,EUROPE,CASH,90.12,86.77,11.04,13.3,78.9,12.8,4.0,1,35.89,17.08,74422048.62,13142415.2,84.0,92.8,102.25,17.79,12416549.47,54.2,72.0,39.8,51.4,2.16,13867343.92,7694643.21,7892240.53,999274.87,4612004.34,35065506.87,14735265.52,1557218.9,761497.15,91517509.93,5583514.53
331,2025-04-01,ASIA_PACIFIC,GROWTH,99.0,95.33,7.2,10.5,73.1,7.4,2.0,3,36.88,17.57,71547139.85,11110972.09,80.5,95.9,109.13,20.01,7400957.0,41.1,64.3,45.7,30.0,1.52,13562993.27,6434267.82,3300119.86,1404593.44,1000630.98,25702605.36,7438391.0,241519.44,-204085.45,91915053.26,-1753114.33
332,2025-04-01,ASIA_PACIFIC,MARGIN,89.23,85.47,5.2,15.3,84.1,12.7,-1.6,2,41.58,19.92,79933531.63,12446861.88,74.6,91.3,100.53,18.39,15301859.32,44.4,48.8,35.9,60.0,2.04,7031539.37,9437223.94,7489591.41,4517755.96,4496226.25,32972336.93,13422495.85,-1076238.56,-803124.9,112921132.35,2130382.62
333,2025-04-01,ASIA_PACIFIC,CASH,97.93,93.95,9.51,12.6,72.5,22.3,-0.5,1,37.65,17.96,77414443.95,19678121.37,90.3,89.7,101.27,18.6,14590471.84,38.9,64.9,39.2,32.4,1.78,13322257.84,8924441.46,6070781.29,4384150.01,3044019.05,35745649.66,13471574.57,-1215137.4,96240.13,92390342.53,4232540.32
334,2025-04-01,LATAM,GROWTH,95.98,91.87,10.62,9.5,86.4,20.1,1.6,10,34.78,16.52,73241648.68,19467911.72,76.3,95.6,94.45,13.84,5088785.11,62.3,32.7,34.5,49.1,3.0,6071566.97,5742094.35,5535630.57,1807148.85,1700897.17,20857337.9,6004404.18,1840050.63,-924431.56,86223612.98,-2617957.12
335,2025-04-01,LATAM,MARGIN,86.72,85.0,5.91,16.6,88.2,16.9,-0.5,3,50.0,24.73,57147872.4,18510918.82,87.4,90.0,104.72,16.35,10362725.68,56.3,71.5,40.4,39.7,2.63,8386796.04,8299083.07,5263362.18,4090985.73,3174175.66,29214402.68,10572190.45,494031.24,-284566.47,88273641.53,1744826.3
336,2025-04-01,LATAM,CASH,92.22,88.28,7.14,11.7,89.1,18.2,7.5,1,44.97,21.62,59691307.54,14637805.97,87.5,93.4,98.68,21.25,7510879.13,50.3,78.8,47.6,71.7,2.05,14305620.27,5998399.56,3988364.83,4472385.57,4453772.53,33218542.76,9150781.29,1831277.3,-191375.14,85963827.15,554398.58
337,2025-05-01,NORTH_AMERICA,GROWTH,94.31,92.36,6.06,13.1,80.7,17.9,1.9,6,32.01,15.51,62205923.23,12619755.64,89.3,93.6,104.08,15.34,14892261.15,55.5,47.5,25.0,53.6,2.16,6865110.13,4240465.66,7238213.61,3063875.31,3637596.32,25045261.02,14794507.63,-792883.11,695129.59,111889583.0,3605549.33
338,2025-05-01,NORTH_AMERICA,MARGIN,91.22,88.69,6.76,10.0,81.8,20.6,1.4,0,39.08,19.04,58225215.73,11135545.44,78.5,92.9,97.92,17.3,4873138.73,43.1,22.1,43.2,41.5,2.69,14890744.65,7691845.81,4781068.88,2643518.89,2090124.68,32097302.91,6140502.98,1051421.91,215942.34,93906869.66,-3250183.99
339,2025-05-01,NORTH_AMERICA,CASH,91.45,87.4,10.21,16.4,70.9,16.2,9.4,1,31.42,15.21,75825650.84,17532134.39,79.0,96.9,97.1,17.17,10314960.54,38.5,67.0,48.4,52.2,2.37,11281826.05,6830662.0,3387055.3,1767423.1,3456124.79,26723091.23,10534000.27,-539794.89,758834.62,94491719.93,1084828.28
340,2025-05-01,EUROPE,GROWTH,99.0,98.43,11.46,11.8,82.7,11.3,-0.6,4,26.87,12.93,54848481.82,12928356.22,94.3,92.4,99.62,15.79,11364166.53,63.0,54.1,25.0,48.2,1.66,14412590.64,7121561.7,3867154.67,2111459.52,4222739.16,31735505.68,11795080.23,1170006.73,-739093.03,92619568.26,2533123.4
341,2025-05-01,EUROPE,MARGIN,85.9,85.0,5.96,12.3,94.3,23.6,4.0,5,41.87,20.44,76946875.79,13337148.48,88.4,94.4,100.47,17.08,15997287.86,50.8,50.9,41.8,44.1,1.58,6113143.21,4484877.79,4838567.23,3797994.9,4087239.11,23321822.24,14920384.74,-1788108.38,711205.25,84113312.64,6509053.47
342,2025-05-01,EUROPE,CASH,95.82,93.11,6.43,11.8,77.3,11.1,4.3,1,41.43,20.21,59891365.26,13907503.48,84.1,93.9,99.63,13.52,11943192.73,41.6,54.6,26.6,47.9,3.28,6192501.68,9468241.45,2466034.48,3672521.84,3828550.07,25627849.51,12408093.65,686571.69,-221670.77,104058844.04,2002209.24
343,2025-05-01,ASIA_PACIFIC,GROWTH,99.0,99.0,5.11,14.0,77.8,12.8,4.0,4,32.86,15.93,58219718.01,15051167.18,77.5,95.3,94.12,13.6,13479288.82,51.9,62.7,45.2,54.5,3.47,14442236.74,7126537.69,4067011.13,2683418.34,4641644.36,32960848.26,14586906.54,878655.7,228962.02,86895845.73,5897321.97
344,2025-05-01,ASIA_PACIFIC,MARGIN,87.31,85.0,3.18,11.7,78.2,21.1,-2.4,3,36.25,17.62,59707328.12,13412020.72,79.5,92.0,106.49,15.39,11059207.11,43.2,56.7,31.4,53.4,3.16,6883468.73,6503464.27,6759378.07,1137999.34,3638926.13,24923236.54,11619177.3,1248133.17,-688162.98,98679976.78,1751179.62
345,2025-05-01,ASIA_PACIFIC,CASH,87.98,85.0,2.18,12.4,88.9,20.8,1.8,6,30.56,14.78,65818973.99,19008678.94,69.1,95.0,92.99,13.36,8147313.26,42.0,57.3,53.4,34.4,3.5,7848003.74,9382280.32,6505570.36,857750.28,3858749.8,28452354.51,8129456.17,3021.1,-20878.19,102966479.98,-2167191.82
346,2025-05-01,LATAM,GROWTH,94.2,92.13,9.96,16.9,76.7,12.9,-2.8,5,32.66,15.83,73429232.02,13666671.78,81.2,96.0,98.18,15.36,16245232.18,55.6,57.5,36.4,46.8,1.51,14720420.94,3999493.95,2606751.13,1014687.5,3292511.69,25633865.22,14778959.88,-1398205.8,-68066.5,97376805.52,5041279.33
347,2025-05-01,LATAM,MARGIN,91.34,89.45,4.28,15.9,76.1,15.7,0.9,4,40.01,19.5,54490203.94,12263308.4,87.8,90.6,94.9,13.02,11185812.2,41.9,38.0,33.8,46.0,1.63,13768585.83,8472055.86,2092491.0,3304796.56,2202107.03,29840036.28,9685798.04,-844450.8,-655563.36,96994717.08,-13673.66
348,2025-05-01,LATAM,CASH,93.51,92.07,7.19,14.2,70.4,20.2,3.6,4,30.86,14.93,56212544.75,13359138.45,69.4,92.8,104.84,20.35,4062509.43,54.6,56.0,30.5,30.0,3.47,8934354.89,3448946.77,3357617.51,3226932.4,4217585.79,23185437.36,6342384.19,1968686.86,311187.9,82966905.21,-1954306.33
349,2025-06-01,NORTH_AMERICA,GROWTH,99.0,99.0,13.93,12.7,88.0,16.2,1.4,3,26.2,13.1,55670512.02,11918875.5,74.5,93.2,108.81,10.97,12980229.61,57.5,66.2,43.0,38.8,2.08,5161695.4,7141681.74,2075946.97,503009.03,3464394.25,18346727.4,11532715.66,-746377.75,-701136.2,82147887.52,3317926.91
350,2025-06-01,NORTH_AMERICA,MARGIN,89.88,87.69,6.79,9.9,94.2,19.1,1.8,2,44.5,22.25,73358040.76,12487071.56,78.4,94.1,98.15,21.04,11680688.16,39.7,52.2,45.5,55.5,1.93,10310031.3,7780750.93,5824345.1,2703312.22,3344065.51,29962505.06,11781825.85,-457070.69,558208.37,116087764.74,173049.37
351,2025-06-01,NORTH_AMERICA,CASH,88.5,86.86,-0.53,11.2,90.5,29.0,-1.1,4,30.63,15.31,70864268.13,14384288.92,70.9,91.1,102.02,20.18,11460862.41,47.0,59.7,31.7,56.5,3.38,11386990.95,5713619.3,4554569.69,688303.58,1125828.78,23469312.3,10522150.68,-890496.75,-48214.98,102306449.9,291505.69
352,2025-06-01,EUROPE,GROWTH,96.28,95.12,10.31,14.5,80.1,15.3,5.3,5,29.84,14.92,64703577.08,10288579.13,84.0,95.9,95.82,11.32,5336137.67,46.1,64.0,35.5,41.5,2.41,7403228.81,5511330.97,7487990.64,1937781.42,3952767.59,26293099.43,5641954.86,875156.14,-569338.94,101516921.25,-4509737.27
353,2025-06-01,EUROPE,MARGIN,87.06,85.25,7.02,10.4,71.3,24.0,-0.3,3,35.15,17.57,60397339.64,18359240.73,85.4,96.6,94.17,20.6,15028767.7,43.3,64.9,40.3,39.3,2.87,7662282.86,7223040.57,6013400.63,2137561.74,2783398.54,25819684.35,12584459.57,-1587923.22,-856384.91,92850206.94,3299438.88
354,2025-06-01,EUROPE,CASH,92.37,91.2,9.34,14.5,81.4,15.3,-0.8,3,43.43,21.72,54523784.47,18359491.11,74.3,96.6,105.74,13.8,14888313.85,40.9,46.9,42.2,55.7,3.35,12340640.35,6604631.46,6883903.85,2305388.95,3460293.36,31594857.97,14359055.85,-47035.48,-482222.52,85478604.95,5811195.36
355,2025-06-01,ASIA_PACIFIC,GROWTH,96.37,95.01,7.34,17.9,74.7,16.6,3.3,4,35.17,17.58,64041825.88,12330500.99,75.7,93.8,99.72,8.98,9561226.01,45.7,56.9,36.4,46.0,3.25,7177991.15,5290400.15,5770972.58,931641.34,2034560.95,21205566.17,10886436.7,992357.46,332853.23,116927041.14,-806267.42
356,2025-06-01,ASIA_PACIFIC,MARGIN,93.22,90.05,7.72,11.2,80.5,6.7,1.7,3,35.72,17.86,66371090.48,16276303.55,90.8,98.2,101.75,13.07,14480440.67,27.0,46.9,33.1,44.5,3.08,6507369.93,7343914.37,4519217.55,2033208.37,4046699.62,24450409.83,14352503.14,-563344.25,435406.72,91962572.38,5156245.91
357,2025-06-01,ASIA_PACIFIC,CASH,90.69,88.47,8.6,8.2,77.4,18.6,1.5,3,36.7,18.35,74512548.41,18249469.29,68.9,94.5,103.98,24.41,7252205.55,41.7,62.3,34.4,49.4,1.72,9349841.79,6911063.86,2348278.02,2240658.69,1211298.58,22061140.94,7370772.88,-74758.49,193325.81,92946511.24,-1923878.25
358,2025-06-01,LATAM,GROWTH,94.29,92.12,5.01,10.5,92.1,17.6,2.1,5,27.74,13.87,62017861.22,11923431.56,71.2,90.7,97.64,12.87,7510646.62,53.0,69.5,28.1,48.3,2.17,8733049.9,5922659.64,3803546.74,2141554.87,4675408.21,25276219.36,7707227.58,286558.89,-89977.94,114160032.94,-3708775.71
359,2025-06-01,LATAM,MARGIN,90.08,85.61,11.03,16.4,83.7,21.3,-0.3,3,41.87,20.94,71381540.09,18819875.91,76.1,92.1,101.96,17.9,7008323.02,47.0,62.7,49.1,37.3,3.46,12789885.06,5380762.56,3072236.73,1962340.3,3660816.41,26866041.05,8711741.21,1833394.33,-129976.15,83014195.85,410321.62
360,2025-06-01,LATAM,CASH,91.2,89.75,8.29,13.4,94.2,22.8,2.0,2,29.82,14.91,58144526.52,10389723.64,87.6,97.3,100.85,17.5,12944110.87,36.4,38.2,39.1,56.7,2.22,9937988.96,9117986.08,7323746.01,527414.79,4545182.98,31452318.82,13477902.7,384924.32,148867.51,114554670.24,2022435.68
361,2025-07-01,NORTH_AMERICA,GROWTH,96.69,96.21,6.1,12.7,77.8,10.5,2.4,4,20.0,9.65,71531667.64,15580489.76,80.8,97.2,97.57,17.87,6859707.64,31.2,51.4,46.1,45.8,2.96,9521022.06,8722366.55,5202323.97,942340.89,3631803.31,28019856.78,5566149.73,-858809.12,-434748.79,86795315.01,-3113381.77
362,2025-07-01,NORTH_AMERICA,MARGIN,84.51,85.0,6.63,12.3,92.7,21.1,0.7,2,31.34,16.17,71258612.01,10624493.56,77.7,93.2,96.42,18.2,5072705.81,49.6,59.4,37.3,59.3,1.59,10032704.48,9483498.74,6890046.66,915582.12,4929058.25,32250890.25,5351607.13,911423.47,-632522.15,86736317.96,-3322024.66
363,2025-07-01,NORTH_AMERICA,CASH,89.56,88.16,8.17,18.8,70.1,15.1,-0.3,2,35.53,18.26,69162177.69,18470469.19,81.4,99.0,111.03,17.21,8327682.78,31.5,51.7,49.9,54.3,3.18,10655389.15,7461133.78,6436507.48,666838.13,4836028.35,30055896.89,10400657.15,1908731.63,164242.74,96571073.9,743549.76
364,2025-07-01,EUROPE,GROWTH,94.4,94.27,6.58,7.3,94.3,14.9,5.7,8,41.44,21.22,62220047.62,19988448.27,64.7,95.9,101.08,11.41,10896035.77,59.5,60.5,47.9,54.5,3.39,6770709.22,6923655.29,7887969.75,1257051.45,4710553.2,27549938.91,10792200.35,347019.19,-450854.61,81690759.77,2623124.38
365,2025-07-01,EUROPE,MARGIN,86.68,85.53,6.08,11.8,81.5,14.7,-0.9,4,35.34,18.17,62039763.32,11925760.97,73.9,92.2,96.32,22.0,9322188.71,48.6,78.8,27.7,30.0,2.58,7271912.53,3028710.15,4057610.7,2045503.84,3779869.84,20183607.06,8560896.74,-1574776.71,813484.75,86793577.33,-118461.0
366,2025-07-01,EUROPE,CASH,90.81,91.57,3.51,10.6,72.3,10.6,3.0,5,31.19,16.1,66945475.13,17033409.55,73.5,93.5,100.04,18.68,8067965.46,63.5,66.4,32.6,51.0,2.14,5664164.04,6862797.57,2629635.08,389106.88,1686051.99,17231755.57,7024785.64,-1270094.68,226914.85,106730377.49,-3648252.11
367,2025-07-01,ASIA_PACIFIC,GROWTH,93.61,91.29,8.36,9.8,82.6,15.8,3.7,7,29.21,15.11,56581041.95,17342183.4,91.6,99.0,89.97,15.1,13444537.88,49.1,90.0,43.8,50.2,3.33,11928083.94,6724839.02,4605420.18,1027833.49,4366767.07,28652943.7,12574823.25,-810797.6,-58917.03,96768000.29,2898023.22
